Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number
11/06/2018,OLDS,4D,,WHI,AQ65434,IL,10300 S. Doty,(773) 568-8495,2862853
11/08/2018,NISS,4D,,SIL,563020,IL,10300 S. Doty,(773) 568-8495,2863101
11/08/2018,CHEV,4D,,GLD,ADW4613,WI,10300 S. Doty,(773) 568-8495,2863104
11/08/2018,BUIC,4D,,TAN,669321,IL,10300 S. Doty,(773) 568-8495,2863109
12/05/2018,JEEP,LL,,GRY,TREYBU,IL,10300 S. Doty,(773) 568-8495,2864808
11/08/2018,CHEV,4D,,BGE,DPT2799,MI,10300 S. Doty,(773) 568-8495,2863106
11/08/2018,CHEV,4D,IMP,SIL,,,10300 S. Doty,(773) 568-8495,2863105
10/07/2018,FORD,4D,,BLK,AN82085,IL,10300 S. Doty,(773) 568-8495,2860662
10/07/2018,JEEP,LL,,BLK,Q653929,IL,10300 S. Doty,(773) 568-8495,2860659
12/05/2018,TOYT,4D,,BLK,R936496,IL,10300 S. Doty,(773) 568-8495,2864806
11/08/2018,TOYT,4D,,WHI,,,701 N. Sacramento,(773) 265-7605,6938870
11/08/2018,PLAG,MC,,CRM,,,701 N. Sacramento,(773) 265-1846,1537992
12/05/2018,GMC,LL,,BLU,348202,IL,701 N. Sacramento,(773) 265-7605,6941394
11/08/2018,CHRY,4T,,MAR,ALR663,MN,10300 S. Doty,(773) 568-8495,2863119
12/05/2018,SCIO,2D,,GRY,Q607560,IL,10300 S. Doty,(773) 568-8495,2864834
12/05/2018,CHRY,4D,,GRY,,IL,701 N. Sacramento,(773) 265-7605,6941398
12/05/2018,BUIC,4D,,BLU,ZY91164,IL,10300 S. Doty,(773) 568-8495,2864833
12/05/2018,PONT,4D,,GLD,357622,IL,10300 S. Doty,(773) 568-8495,2864580
11/06/2018,DODG,VN,,WHI,00206021,IL,10300 S. Doty,(773) 568-8495,2862862
12/05/2018,MERC,4D,,TAN,AG72867,IL,10300 S. Doty,(773) 568-8495,2864821
11/08/2018,CADI,LL,,MAR,733S431,IL,10300 S. Doty,(773) 568-8495,2863116
12/05/2018,CHEV,VN,TK,GRY,534039,IL,10300 S. Doty,(773) 568-8495,2864824
10/06/2018,CADI,4D,,GRY,AP45732,IL,701 N. Sacramento,(773) 265-7605,6936279
10/06/2018,CHEV,4D,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6936280
12/06/2018,NISS,4D,,BLK,999T524,IL,701 N. Sacramento,(773) 265-7605,6941555
12/06/2018,NISS,4D,,BLU,AV91922,IL,10300 S. Doty,(773) 568-8495,2865006
10/06/2018,HYUN,4D,,BLK,AF87413,IL,701 N. Sacramento,(773) 265-7605,6936282
12/05/2018,NISS,4D,,BLK,AB74728,IL,10300 S. Doty,(773) 568-8495,2864861
11/06/2018,CHEV,LL,TK,BLK,153773,IL,10300 S. Doty,(773) 568-8495,2862864
10/06/2018,CHEV,LL,,GRY,6526704,IL,701 N. Sacramento,(773) 265-7605,6936258
12/05/2018,CHEV,LL,,,AQ46500,IL,10300 S. Doty,(773) 568-8495,2864860
10/06/2018,BUIC,4D,,BLK,495809,IL,701 N. Sacramento,(773) 265-7605,6936259
12/05/2018,NISS,4D,,BLK,Z728151,IN,10300 S. Doty,(773) 568-8495,2864850
10/06/2018,DODG,VN,,GRN,S239385,IL,701 N. Sacramento,(773) 265-7605,6936260
12/05/2018,FORD,VN,,GRY,AV70050,IL,10300 S. Doty,(773) 568-8495,2864851
12/06/2018,CHEV,LL,,BLU,2463246,IL,10300 S. Doty,(773) 785-9752,1718775
10/07/2018,VOLK,4D,,BLK,AM39832,IL,10300 S. Doty,(773) 568-8495,2860624
12/06/2018,CHEV,4D,,RED,ZX35694,IL,10300 S. Doty,(773) 568-8495,2864979
11/06/2018,CHEV,PK,TK,SIL,233U841,IL,10300 S. Doty,(773) 568-8495,2862863
12/06/2018,NISS,4D,,SIL,245934,IL,10300 S. Doty,(773) 568-8495,2864978
11/08/2018,SATR,4D,,GRY,ADU3674,WI,701 N. Sacramento,(773) 265-7605,6938872
12/06/2018,GMC,VN,,WHI,446492D,IL,10300 S. Doty,(773) 568-8495,2864976
11/09/2018,PORS,LL,,BLK,Y702553,IL,701 N. Sacramento,(773) 265-7605,6938920
12/06/2018,JEEP,LL,,BGE,AB44044,IL,10300 S. Doty,(773) 568-8495,2864977
12/06/2018,SATR,LL,,SIL,365078,IL,10300 S. Doty,(773) 568-8495,2864980
11/11/2018,MITS,4D,GAL,RED,,IL,10300 S. Doty,(773) 568-8495,2863344
11/11/2018,FORD,4D,,RED,AK53570,IL,701 N. Sacramento,(773) 265-7605,6939080
11/11/2018,BUIC,4D,,BRO,514446,IL,701 N. Sacramento,(773) 265-7605,6939081
12/05/2018,CHEV,4D,,TAN,Q464477,IL,10300 S. Doty,(773) 568-8495,2864852
10/08/2018,PONT,4D,,BLK,AG27712,IL,701 N. Sacramento,(773) 265-7605,6936529
11/07/2018,FORD,PK,,GRN,2432037B,IL,701 N. Sacramento,(773) 265-1846,1537983
10/09/2018,ACUR,4D,,BLK,454T091,IL,701 N. Sacramento,(773) 265-7605,6936596
10/09/2018,HOND,MC,,BLU,,IL,10300 S. Doty,(773) 568-8495,2860757
10/09/2018,HOND,4D,,BLU,AL19089,IL,701 N. Sacramento,(773) 265-7605,6936599
11/08/2018,DODG,LL,,TAN,AQ71077,IL,10300 S. Doty,(773) 568-8495,2863088
10/09/2018,FORD,4D,,GLD,MAGYJUA,IL,701 N. Sacramento,(773) 265-7605,6936595
10/09/2018,FORD,2D,,BLU,KRL3972,TX,10300 S. Doty,(773) 568-8495,2860762
10/09/2018,CADI,4D,,TAN,212849,IL,10300 S. Doty,(773) 568-8495,2860759
11/08/2018,MERC,4D,,BLK,2762BD,IL,701 N. Sacramento,(773) 265-7605,6938865
11/08/2018,FORD,4D,,RED,AG73931,IL,10300 S. Doty,(773) 568-8495,2863087
10/09/2018,FORD,VN,,WHI,15077,TN,10300 S. Doty,(773) 568-8495,2860770
11/08/2018,CHEV,4D,,GRY,,,10300 S. Doty,(773) 568-8495,2863123
11/08/2018,HOND,4T,,GLD,,,701 N. Sacramento,(773) 265-7605,6938876
11/09/2018,HOND,4T,,SIL,BB24676,IL,10300 S. Doty,(773) 568-8495,2863236
11/09/2018,MAZD,VN,TK,TAN,,IL,10300 S. Doty,(773) 568-8495,2863235
11/11/2018,NISS,4D,ALT,BLK,880304,IL,701 N. Sacramento,(773) 265-7605,6939066
11/11/2018,BUIC,4D,,MAR,,IL,10300 S. Doty,(773) 568-8495,2863351
11/11/2018,LINC,LL,AVA,SIL,AM70232,IL,10300 S. Doty,(773) 568-8495,2863352
10/05/2018,KIA,4D,,WHI,Z457592,IL,701 N. Sacramento,(773) 265-7605,6936198
10/05/2018,HOND,4D,,TAN,983755,IL,701 N. Sacramento,(773) 265-7605,6936196
11/07/2018,OLDS,VN,,GLD,AQ49789,IL,701 N. Sacramento,(773) 265-7605,6938790
11/07/2018,CHEC,4D,,SIL,00208579,IL,10300 S. Doty,(773) 568-8495,2862868
12/05/2018,PONT,4D,,BLK,AV80612,IL,10300 S. Doty,(773) 568-8495,2864827
10/06/2018,NISS,4D,,BLK,AT86080,IL,701 N. Sacramento,(773) 265-7605,6936245
12/05/2018,CHEV,2D,,GRY,719622,IL,10300 S. Doty,(773) 568-8495,2864815
10/06/2018,LEXS,4D,,SIL,AM37789,IL,701 N. Sacramento,(773) 265-7605,6936241
10/07/2018,FORD,LL,TK,GRN,V679227,IL,701 N. Sacramento,(773) 265-7605,6936524
12/05/2018,TOYT,4D,,GRY,714604,IL,10300 S. Doty,(773) 568-8495,2864856
12/05/2018,CHEV,LL,,BLU,AH19856,IL,10300 S. Doty,(773) 568-8495,2864858
10/08/2018,ACUR,4D,,BLU,,IL,701 N. Sacramento,(773) 265-7605,6936560
10/08/2018,TOYT,VN,,GRN,R203740,IL,701 N. Sacramento,(773) 265-7605,6936559
12/05/2018,HOND,4D,,RED,S861516,IL,10300 S. Doty,(773) 568-8495,2864857
12/06/2018,CHEV,LL,,GRY,Y759501,IL,10300 S. Doty,(773) 568-8495,2864941
12/06/2018,FORD,VN,,BLU,AV93450,IL,400 E. Lower Wacker,(312) 744-7550,996899
11/09/2018,BMW,4T,,BLK,700371,IL,10300 S. Doty,(773) 568-8495,2863133
11/09/2018,PONT,4T,,BLK,Q140009,IL,701 N. Sacramento,(773) 265-7605,6938893
11/09/2018,NISS,4T,,TAN,AT14154,IL,10300 S. Doty,(773) 568-8495,2863140
11/09/2018,SAA,4T,,GRY,AU20890,IL,10300 S. Doty,(773) 568-8495,2863137
12/06/2018,PONT,2D,,BLK,940321,IL,10300 S. Doty,(773) 568-8495,2864939
11/09/2018,ACUR,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6938892
11/09/2018,FORD,4T,,RED,AJ78666,IL,701 N. Sacramento,(773) 265-7605,6938903
11/09/2018,CHEV,LL,,WHI,1057745,IL,10300 S. Doty,(773) 568-8495,2863166
11/09/2018,BUIC,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6938915
11/10/2018,SATR,4D,,MAR,AQ39737,IL,701 N. Sacramento,(773) 265-7605,6938986
11/07/2018,NISS,4D,,SIL,AQ49514,IL,10300 S. Doty,(773) 568-8495,2862870
11/07/2018,OLDS,4D,,BLK,AD73763,IL,10300 S. Doty,(773) 568-8495,2862869
11/07/2018,CHEV,4D,,GRY,AV64271,IL,10300 S. Doty,(773) 568-8495,2862875
12/05/2018,MERC,4D,,WHI,AH96659,IL,10300 S. Doty,(773) 568-8495,2864878
10/06/2018,OLDS,4D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2860581
12/05/2018,CHRY,VN,TK,RED,735825,IL,10300 S. Doty,(773) 568-8495,481015
11/07/2018,CHEV,4D,,WHI,324397,IL,10300 S. Doty,(773) 568-8495,2862871
11/05/2018,INFI,4D,,GLD,06115V9,TX,10300 S. Doty,(773) 568-8495,2862716
10/06/2018,FORD,4D,,SIL,V431697,IL,701 N. Sacramento,(773) 265-7605,6936295
10/06/2018,CHEV,VN,TK,WHI,J961184,IL,701 N. Sacramento,(773) 265-7605,6936296
12/05/2018,GMC,VN,,WHI,320U605,IL,10300 S. Doty,(773) 568-8495,2864880
11/08/2018,OLDS,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2863090
10/06/2018,VOLV,4T,,WHI,AX48976,IL,10300 S. Doty,(773) 568-8495,2860583
12/05/2018,CHEV,4D,,MAR,AV76899,IL,701 N. Sacramento,(773) 265-7605,6941412
10/06/2018,KIA,4D,,BLK,299925,IL,10300 S. Doty,(773) 568-8495,2860576
11/08/2018,MERZ,4D,,BLK,ZU33863,IL,10300 S. Doty,(773) 568-8495,2863083
11/08/2018,DODG,VN,,WHI,K915711,IL,10300 S. Doty,(773) 568-8495,2863114
11/09/2018,DODG,VN,,WHI,Q623005,IL,10300 S. Doty,(773) 568-8495,2863145
11/09/2018,DODG,4T,,BLK,ZU87803,IL,10300 S. Doty,(773) 568-8495,2863149
11/09/2018,JEEP,LL,,MAR,AL93719,IL,10300 S. Doty,(773) 568-8495,2863147
11/10/2018,INFI,4D,,BLK,YB021B,WI,10300 S. Doty,(773) 568-8495,2863272
11/10/2018,NISS,LL,,BRO,AH26281,IL,10300 S. Doty,(773) 568-8495,2863277
11/10/2018,CHRY,4D,,BLK,176TPW,IN,10300 S. Doty,(773) 568-8495,2863276
12/05/2018,PONT,4D,,SIL,S385148,IL,701 N. Sacramento,(773) 265-7605,6941396
11/07/2018,CHEV,4D,,MAR,,IL,701 N. Sacramento,(773) 265-7605,6938797
11/07/2018,HYUN,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6938798
10/07/2018,CHEV,4D,,GRN,188U084,IL,701 N. Sacramento,(773) 265-7605,6936526
10/07/2018,NISS,LL,,BRZ,Q833559,IL,701 N. Sacramento,(773) 265-7605,6936525
10/09/2018,HOND,4D,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6936593
11/09/2018,LEXS,4D,,SIL,AT57222,IL,10300 S. Doty,(773) 568-8495,2863179
11/09/2018,CHEV,LL,,RED,AU68476,IL,10300 S. Doty,(773) 568-8495,2863222
11/11/2018,CHEV,SW,,RED,ZX28049,IL,701 N. Sacramento,(773) 265-7605,6939074
12/05/2018,CHEV,4D,,BLK,AC81491,IL,10300 S. Doty,(773) 568-8495,2864837
11/07/2018,MERC,2D,,RED,,IL,701 N. Sacramento,(773) 265-7605,6938794
11/07/2018,NISS,4D,,GRY,BA96248,IL,701 N. Sacramento,(773) 265-7605,6938792
12/05/2018,SATR,4D,,WHI,,IL,10300 S. Doty,(773) 568-8495,2864836
12/05/2018,CHEV,PK,,GRN,2238BU,IL,701 N. Sacramento,(773) 265-7605,6941393
12/05/2018,CHRY,VN,TK,SIL,K194613,IL,701 N. Sacramento,(773) 265-7605,6941397
12/05/2018,FORD,4D,,BLK,ZU41194,IL,10300 S. Doty,(773) 568-8495,2864841
11/08/2018,HOND,2D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2863030
11/08/2018,JEEP,LL,TK,WHI,,,10300 S. Doty,(773) 568-8495,2863027
12/05/2018,LINC,4D,,SIL,175912,IL,701 N. Sacramento,(773) 265-7605,6941378
11/08/2018,HOND,4D,,SIL,AX30346,IL,10300 S. Doty,(773) 568-8495,2863029
11/08/2018,HYUN,LL,,BLK,Q194554,IL,10300 S. Doty,(773) 568-8495,2863057
11/08/2018,DODG,VN,,BLU,AQ41918,IL,10300 S. Doty,(773) 568-8495,2863058
11/09/2018,TOYT,4D,,BRZ,AJ81365,IL,701 N. Sacramento,(773) 265-7605,6938912
11/11/2018,NISS,4T,,BLU,Q575609,IL,10300 S. Doty,(773) 568-8495,2863332
12/05/2018,CADI,4D,,SIL,Y842690,IL,10300 S. Doty,(773) 568-8495,2864868
12/05/2018,BUIC,4D,,WHI,Z746783,IL,10300 S. Doty,(773) 568-8495,2864867
11/09/2018,CHEV,LL,,BLK,E796678,IL,10300 S. Doty,(773) 568-8495,2863180
11/09/2018,HOND,LL,,MAR,Q774320,IL,400 E. Lower Wacker,(312) 744-7550,995612
11/09/2018,KIA,4D,,RED,ZZ99143,IL,10300 S. Doty,(773) 568-8495,2863186
11/09/2018,DODG,PK,,BLK,2395945B,IL,10300 S. Doty,(773) 568-8495,2863187
11/09/2018,NISS,4D,,SIL,AP21846,IL,10300 S. Doty,(773) 568-8495,2863184
11/09/2018,FORD,LL,,GRY,AG25612,IL,10300 S. Doty,(773) 568-8495,2863188
11/09/2018,DODG,SW,,SIL,Z837413,IL,10300 S. Doty,(773) 568-8495,2863185
12/06/2018,NISS,4D,,SIL,Z520198,IL,10300 S. Doty,(773) 568-8495,2864903
11/09/2018,DODG,LL,,RED,R752473,IL,10300 S. Doty,(773) 568-8495,2863183
12/06/2018,JEEP,LL,,GRY,AB65090,IL,10300 S. Doty,(773) 568-8495,2864904
11/09/2018,DODG,LL,,SIL,679302,IL,10300 S. Doty,(773) 568-8495,2863191
11/09/2018,JEEP,LL,,SIL,AN40064,IL,10300 S. Doty,(773) 568-8495,2863190
11/09/2018,TOYT,4D,,BLU,356957,IL,10300 S. Doty,(773) 568-8495,2863189
12/06/2018,JEEP,LL,,BLK,S618645,IL,10300 S. Doty,(773) 568-8495,2864901
10/06/2018,HOND,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6936304
12/06/2018,GMC,LL,,WHI,JBE1690,NY,10300 S. Doty,(773) 568-8495,2864900
12/06/2018,JEEP,LL,,SIL,Z723605,IL,10300 S. Doty,(773) 568-8495,2864905
12/06/2018,CHEV,4D,,RED,105U807,IL,10300 S. Doty,(773) 568-8495,2864889
12/05/2018,HYUN,LL,,TAN,,IL,701 N. Sacramento,(773) 265-7605,6941372
12/05/2018,HOND,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6941371
12/06/2018,CHRY,VN,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6941552
10/06/2018,JEEP,4D,,GRY,AS83321,IL,10300 S. Doty,(773) 568-8495,2860552
11/08/2018,NISS,4D,,RED,N674053,IL,10300 S. Doty,(773) 568-8495,2863032
11/08/2018,JAG,4D,,GRN,Q810667,IL,10300 S. Doty,(773) 568-8495,2863045
11/08/2018,JEEP,LL,,BLK,BB83164,IL,10300 S. Doty,(773) 568-8495,2863046
10/06/2018,TOYT,4D,,SIL,8DHZ499,CA,10300 S. Doty,(773) 568-8495,2860549
11/09/2018,DODG,LL,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6938890
11/09/2018,FORD,PK,,WHI,2011080B,IL,701 N. Sacramento,(773) 265-7605,6938891
10/05/2018,AUDI,4D,,GRY,AB78971,IL,10300 S. Doty,(773) 568-8495,2860550
11/09/2018,TOYT,4D,,TAN,384984,IL,701 N. Sacramento,(773) 265-7605,6938888
11/09/2018,CHEV,2D,,GRY,783386,IL,10300 S. Doty,(773) 568-8495,2863194
10/09/2018,BUIC,4T,,SIL,309U45,IL,701 N. Sacramento,(773) 265-7605,6936603
10/09/2018,FORD,4D,,WHI,Y828546,IL,701 N. Sacramento,(773) 265-7605,6936602
11/10/2018,LEXS,4D,,SIL,831277,IL,701 N. Sacramento,(773) 265-7605,6938969
11/07/2018,MAZD,4D,,GRY,AN85690,IL,701 N. Sacramento,(773) 265-7605,6938802
12/06/2018,BMW,4D,,BLK,AP61494,IL,10300 S. Doty,(773) 568-8495,2864893
12/06/2018,CHRY,4D,,GLD,AW48063,IL,701 N. Sacramento,(773) 265-7605,6941424
11/07/2018,FORD,VN,TK,GRY,9893719,IL,701 N. Sacramento,(773) 265-7605,6938831
12/06/2018,NISS,4D,,SIL,428393,IL,10300 S. Doty,(773) 568-8495,2864934
10/07/2018,CHEV,4D,,GRY,417113F,TX,10300 S. Doty,(773) 568-8495,2860702
11/08/2018,PONT,4D,,TAN,AQ75292,IL,10300 S. Doty,(773) 568-8495,2862998
11/09/2018,CADI,4T,,WHI,Z549939,IL,10300 S. Doty,(773) 568-8495,2863159
11/09/2018,BMW,LL,,BLK,00208264,IL,10300 S. Doty,(773) 568-8495,2863157
12/02/2018,ZCZY,MH,,WHI,,,701 N. Sacramento,(773) 265-7605,6940944
11/09/2018,BUIC,LL,,BLU,Y731536,IL,10300 S. Doty,(773) 568-8495,2863160
11/09/2018,PONT,LL,,RED,AQ12644,IL,10300 S. Doty,(773) 568-8495,2863154
12/06/2018,VOLK,4D,,BLK,ZU40017,IL,701 N. Sacramento,(773) 265-7605,6941443
11/09/2018,CHEV,4D,,BLU,AX14268,IL,701 N. Sacramento,(773) 265-7605,6938900
11/09/2018,PONT,4T,,WHI,ZV64555,IL,10300 S. Doty,(773) 568-8495,2863158
12/06/2018,INFI,4D,,WHI,AZ80516,IL,10300 S. Doty,(773) 568-8495,2864937
12/06/2018,CADI,4D,,TAN,ZY85062,IL,10300 S. Doty,(773) 568-8495,2864935
11/09/2018,HYUN,4D,,WHI,AC73906,IL,701 N. Sacramento,(773) 265-1846,1537994
11/09/2018,PONT,2D,GRA,SIL,,IL,10300 S. Doty,(773) 568-8495,2863207
11/09/2018,VOLK,4D,PAS,MAR,AS45690,IL,10300 S. Doty,(773) 568-8495,2863205
11/09/2018,PONT,4D,,PLE,AV88172,IL,10300 S. Doty,(773) 568-8495,2863206
11/09/2018,CHEV,2D,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6938925
11/10/2018,FORD,4D,,GRY,825030,IL,701 N. Sacramento,(773) 265-7605,6938943
11/10/2018,PONT,4D,,RED,291790,IL,10300 S. Doty,(773) 568-8495,2863266
11/10/2018,TOYT,4T,,SIL,Y714742,IL,10300 S. Doty,(773) 568-8495,2863265
12/05/2018,CHRY,4D,,PLE,T850249,IN,701 N. Sacramento,(773) 265-7605,6941413
11/07/2018,CHEV,4D,,WHI,AN54164,IL,10300 S. Doty,(773) 568-8495,2862899
12/05/2018,MITS,LL,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6941414
11/07/2018,GMC,LL,,TAN,P5112W,WI,10300 S. Doty,(773) 568-8495,2862900
11/07/2018,NISS,4D,,BLK,2096979,IL,10300 S. Doty,(773) 568-8495,2862889
11/07/2018,HYUN,4D,,RED,212142,IL,10300 S. Doty,(773) 568-8495,2862891
10/07/2018,TESI,4D,,BLK,451U616,IL,10300 S. Doty,(773) 568-8495,2860620
10/07/2018,NISS,4D,,BLK,ZU68441,IL,10300 S. Doty,(773) 568-8495,2860622
11/07/2018,PONT,4D,,RED,2031441,IL,10300 S. Doty,(773) 568-8495,2862915
12/07/2018,OLDS,LL,,SIL,366991,IL,10300 S. Doty,(773) 568-8495,2865018
12/07/2018,CHEV,LL,,BLK,BB13250,IL,10300 S. Doty,(773) 568-8495,2865020
12/07/2018,HOND,LL,,SIL,AL17425,IL,10300 S. Doty,(773) 568-8495,2865017
12/07/2018,DODG,4D,,SIL,V485362,IL,701 N. Sacramento,(773) 265-7605,6941559
12/07/2018,MAZD,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2865016
12/07/2018,DODG,4D,,BLK,AB24333,IL,10300 S. Doty,(773) 568-8495,2865021
11/08/2018,INFI,4D,,GRN,,IL,10300 S. Doty,(773) 568-8495,2862994
11/08/2018,HOND,4D,,GRY,AQ51407,IL,701 N. Sacramento,(773) 265-7605,6938850
12/07/2018,VOLV,4D,,BLK,AT74379,IL,701 N. Sacramento,(773) 265-7605,6941562
11/08/2018,NISS,4D,,GRN,AS74441,IL,701 N. Sacramento,(773) 265-7605,6938849
12/07/2018,FORD,LL,,BLU,AQ73724,IL,10300 S. Doty,(773) 568-8495,2856023
12/07/2018,FORD,4D,,BLU,AP15278,IL,10300 S. Doty,(773) 568-8495,2865024
12/07/2018,FORD,4D,,RED,AV94517,IL,10300 S. Doty,(773) 568-8495,2865025
12/07/2018,CHEV,4D,,SIL,AQ44603,IL,701 N. Sacramento,(773) 265-7605,6941575
12/07/2018,CHEV,PK,,BLK,31204US,IL,10300 S. Doty,(773) 568-8495,2865099
10/06/2018,AUDI,4D,,BLK,551NFQ,IN,400 E. Lower Wacker,(312) 744-7550,993862
12/05/2018,KIA,4D,,SIL,574589,IL,10300 S. Doty,(773) 568-8495,2864886
10/06/2018,TOYT,4D,,BLK,AJ13251,IL,10300 S. Doty,(773) 568-8495,2860556
12/06/2018,GMC,LL,,BLU,AP24186,IL,10300 S. Doty,(773) 568-8495,2864931
12/06/2018,CHEV,LL,,RED,AG60091,IL,10300 S. Doty,(773) 568-8495,2864930
10/06/2018,AUDI,4T,,GRY,,IL,10300 S. Doty,(773) 568-8495,2860579
10/08/2018,BMW,4D,,SIL,AN17714,IL,701 N. Sacramento,(773) 265-7605,6936549
11/09/2018,JEEP,LL,,PLE,511335,IL,10300 S. Doty,(773) 568-8495,2863209
11/09/2018,HYUN,4D,,SIL,AP40559,IL,10300 S. Doty,(773) 568-8495,2863212
11/09/2018,CHRY,4D,,BLU,AQ94409,IL,10300 S. Doty,(773) 568-8495,2863237
11/07/2018,FORD,4D,,GLD,BB18753,IL,10300 S. Doty,(773) 568-8495,2862907
12/06/2018,JEEP,LL,,BLK,AV84373,IL,701 N. Sacramento,(773) 265-7605,6941460
11/07/2018,CHRY,4D,,WHI,AV77120,IL,10300 S. Doty,(773) 568-8495,2862904
11/07/2018,LEXS,LL,,GRY,1180115,IL,701 N. Sacramento,(773) 265-1846,1537985
11/07/2018,AUDI,4D,,BLK,,,Chicago O'hare International Airport remote lot E.,(312) 746-6350,2862967
12/06/2018,BUIC,4D,,SIL,Q932075,IL,701 N. Sacramento,(773) 265-7605,6941536
12/06/2018,LINC,4D,,MAR,8344FF,IL,701 N. Sacramento,(773) 265-7605,6941534
10/08/2018,HOND,MC,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6936575
12/06/2018,CHEV,4D,,SIL,DRQ6624,MI,701 N. Sacramento,(773) 265-7605,6941535
12/06/2018,TOYT,4D,,SIL,L715608,IL,701 N. Sacramento,(773) 265-7605,6941537
11/09/2018,FORD,VN,,WHI,2043182B,IL,10300 S. Doty,(773) 568-8495,2863175
11/09/2018,MERZ,4D,,BLU,AP45850,IL,10300 S. Doty,(773) 568-8495,2863176
11/09/2018,FORD,LL,,BLK,E697496,IL,10300 S. Doty,(773) 568-8495,2863213
11/09/2018,ZCZY,LL,,WHI,,IL,701 N. Sacramento,(773) 265-1846,1537998
11/09/2018,ZCZY,,,BLK,,IL,701 N. Sacramento,(773) 265-1846,1537997
11/09/2018,TOYT,4D,,GRN,Y227513,IL,701 N. Sacramento,(773) 265-1846,1537996
11/12/2018,NISS,4D,ALT,,399U854,IL,10300 S. Doty,(773) 568-8495,2863384
10/06/2018,NISS,4D,,BLU,Z240095,IL,701 N. Sacramento,(773) 265-7605,6936268
11/07/2018,PONT,4D,,GRY,O25RWT,MN,10300 S. Doty,(773) 568-8495,2862908
12/06/2018,CHEV,4D,,DBL,V728276,IL,701 N. Sacramento,(773) 265-7605,6941468
10/06/2018,CHRY,LL,,BLK,ZV43328,IL,701 N. Sacramento,(773) 265-7605,6936263
11/08/2018,NISS,LL,,SIL,AH84862,IL,10300 S. Doty,(773) 568-8495,2863059
11/08/2018,CHEV,4D,,MAR,AT52968,IL,10300 S. Doty,(773) 568-8495,2863063
11/08/2018,NISS,4D,,WHI,252337,IL,10300 S. Doty,(773) 568-8495,2863060
11/08/2018,NISS,4D,,WHI,252337,IL,10300 S. Doty,(773) 568-8495,2863060
11/09/2018,LINC,4D,,BLK,946T865,IL,701 N. Sacramento,(773) 265-7605,6938921
11/09/2018,PONT,4D,,TAN,,IL,701 N. Sacramento,(773) 265-7605,6938922
10/07/2018,HYUN,4D,,BLK,AF84332,IL,10300 S. Doty,(773) 568-8495,2860616
11/10/2018,HOND,4T,,GRN,,IL,10300 S. Doty,(773) 568-8495,2863243
11/10/2018,FORD,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2863242
11/10/2018,FORD,4D,,MAR,Z582017,IL,10300 S. Doty,(773) 568-8495,2863284
11/10/2018,CHEV,4D,,WHI,AT56980,IL,701 N. Sacramento,(773) 265-7605,6938975
11/10/2018,TOYT,4D,,GRY,AP15519,IL,10300 S. Doty,(773) 568-8495,2863280
11/10/2018,DODG,2D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2863281
11/11/2018,CHEV,LL,,MAR,AV82046,IL,701 N. Sacramento,(773) 265-7605,6939014
11/12/2018,BUIC,4D,,WHI,AX21151,IL,10300 S. Doty,(773) 568-8495,2863377
10/06/2018,FORD,4D,ESC,BLK,AH85224,IL,10300 S. Doty,(773) 568-8495,2860569
12/06/2018,CHEV,4D,,SIL,231594,IL,10300 S. Doty,(773) 568-8495,2864997
12/06/2018,PONT,4D,,SIL,Z832998,IL,10300 S. Doty,(773) 568-8495,2864988
12/06/2018,DODG,VN,,SIL,,IL,10300 S. Doty,(773) 568-8495,2864992
12/06/2018,FORD,PK,TK,RED,,IL,10300 S. Doty,(773) 568-8495,2864996
12/06/2018,NISS,4D,,RED,AP14075,IL,10300 S. Doty,(773) 568-8495,2864991
12/06/2018,TOYT,LL,,MAR,P552564,IL,10300 S. Doty,(773) 568-8495,2864995
12/06/2018,LINC,LL,,MAR,,IL,10300 S. Doty,(773) 568-8495,2864998
11/09/2018,DODG,LL,,BLK,AW73675,IL,10300 S. Doty,(773) 568-8495,2863227
11/09/2018,CHEV,4D,,GRY,,IL,701 N. Sacramento,(773) 265-1846,1538001
11/09/2018,SATR,LL,,BLK,AQ13247,IL,10300 S. Doty,(773) 568-8495,2863225
11/09/2018,BUIC,4D,,BLK,AQ44362,IL,10300 S. Doty,(773) 568-8495,2863224
